time,open,high,low,close,MA50,MA20,MHULL,SHULL,MA100,Volume,Volume MA,RSI,Premium Index,Funding Rate,Histogram,MACD,Signal
2016-01-06T20:00:00Z,429.6,431.18,427.03,428.89,NaN,430.42450000000000,NaN,NaN,NaN,2218.50290747,2154.036246511,46.1389916726986,NaN,NaN,-0.32665297966369,-0.499559148095841,-0.172906168432151
2016-01-07T00:00:00Z,428.2,446.18,427.11,441.74,NaN,431.35150000000000,NaN,NaN,NaN,15949.64163372,2659.049455065,68.93991830619930,NaN,NaN,0.5182016474163690,0.47484589083831000,-0.04335575657805880
2016-01-07T04:00:00Z,442,454.9,439.6,451.98,NaN,432.53100000000000,NaN,NaN,NaN,14424.81668246,3196.147946518,77.21690491621170,NaN,NaN,1.6744633171206500,2.049723389822760,0.3752600727021050
2016-01-07T08:00:00Z,452.34,452.34,445.5,450.33,NaN,433.51150000000000,NaN,NaN,NaN,5335.65983463,3360.7196455495000,73.80404475791600,NaN,NaN,2.2026872774262500,3.128619169484920,0.9259318920586680
2016-01-07T12:00:00Z,450.39,455.97,450.31,454.58,NaN,434.67150000000000,NaN,NaN,NaN,7658.49251016,3697.9926682520000,76.66495607425280,NaN,NaN,2.681082842406330,4.277285445066580,1.596202602660250
2016-01-07T16:00:00Z,454.58,459,453,456,NaN,435.90300000000000,NaN,NaN,NaN,5852.0442452,3910.0477871710000,77.54727053482640,NaN,NaN,2.9164539297762,5.241770014880500,2.325316085104300
2016-01-07T20:00:00Z,455.93,462,455.1,458.78,NaN,437.2040000000000,NaN,NaN,NaN,6202.72442757,4060.986073226000,79.20500416132180,NaN,NaN,3.067308275762390,6.159451429807290,3.0921431540449000
2016-01-08T00:00:00Z,458.41,465,452.5,457.8,NaN,438.4700000000000,NaN,NaN,NaN,12027.03380284,4581.600597507000,77.04547678608390,NaN,NaN,2.9103356995515600,6.730062778484350,3.8197270789327900
2016-01-08T04:00:00Z,457.82,458.05,452.55,454.1,NaN,439.5300000000000,NaN,NaN,NaN,2636.78949066,4534.266060444500,69.3567383685108,NaN,NaN,2.3884346445922200,6.805270384673070,4.4168357400808400
2016-01-08T08:00:00Z,453.55,458.2,451,454.95,NaN,440.6005000000000,NaN,NaN,NaN,3919.14576277,4639.932327911000,70.09507188991920,NaN,NaN,1.9500890493790800,6.854447051804700,4.9043580024256200
2016-01-08T12:00:00Z,454.95,457.22,453.33,456.22,NaN,441.8215000000000,NaN,NaN,NaN,1731.08835338,4679.999150377000,71.21119156932600,NaN,NaN,1.6094519694269000,6.916172964209240,5.30672099478234
2016-01-08T16:00:00Z,455.49,456.5,446.55,451.48,NaN,442.90550000000000,NaN,NaN,NaN,7725.75963484,4905.085564652,61.92210484711380,NaN,NaN,0.9607010263778070,6.5075972777546000,5.546896251376790
2016-01-08T20:00:00Z,451.7,455.86,451.43,454,NaN,443.95600000000000,NaN,NaN,NaN,1928.13604237,4829.416159501,64.56831002177360,NaN,NaN,0.6139654868890270,6.314353109988080,5.700387623099050
2016-01-09T00:00:00Z,454,456.01,452,452.51,NaN,444.9815,NaN,NaN,NaN,1840.13238086,4865.4675930025000,61.83218712591280,NaN,NaN,0.2173956178286170,5.972132145384820,5.754736527556200
2016-01-09T04:00:00Z,452.51,452.74,447.07,450.6,437.1608,445.91950000000000,NaN,NaN,NaN,2765.33459079,4971.1457078270000,58.41497336964550,NaN,NaN,-0.21691950311020300,5.483587148668450,5.700506651778650
2016-01-09T08:00:00Z,450.6,452.19,448.8,450.5,437.5632,447.11050000000000,NaN,NaN,NaN,900.22666626,4851.5281634095,58.23351297815490,NaN,NaN,-0.5361207254321460,5.030355744988470,5.566476470420620
2016-01-09T12:00:00Z,450.3,450.81,447.52,450.01,437.8998,448.1740000000000,NaN,NaN,NaN,1046.3190252,4845.4232403225000,57.29433030587750,NaN,NaN,-0.7901046920082340,4.578845605410320,5.368950297418560
2016-01-09T16:00:00Z,450,452.87,450,452.47,438.289,449.3035,NaN,NaN,NaN,1110.87883558,4856.413146095,60.719468852758300,NaN,NaN,-0.7998345702576380,4.369157084596510,5.168991654854150
2016-01-09T20:00:00Z,452.47,452.5,448.8,449.23,438.6286,450.2715,NaN,NaN,NaN,1287.5878484,4878.0370267705,54.51758277001410,NaN,NaN,-1.0178983606213400,3.8966187040774700,4.914517064698810
2016-01-10T00:00:00Z,449.23,450.26,444.2,445.11,438.8722,451.064,NaN,NaN,NaN,4429.89977042,5049.510722279,47.827785148973500,NaN,NaN,-1.4089500946715700,3.1533294463593500,4.56227954103092
2016-01-10T04:00:00Z,445.13,447.52,445.13,445.87,439.11,451.913,NaN,NaN,NaN,589.51355458,4968.0612546345,49.06931443906310,NaN,NaN,-1.5732862607125700,2.595671715140210,4.168957975852780
2016-01-10T08:00:00Z,445.86,446.11,441.7,442.03,439.2908,451.92750000000000,NaN,NaN,NaN,3461.85442254,4343.6718940755,43.443965447560500,NaN,NaN,-1.876882143489320,1.8228552964911300,3.6997374399804500
2016-01-10T12:00:00Z,442.06,444.84,441.01,443.28,439.5278,451.4925,NaN,NaN,NaN,1734.64096423,3709.1631081640000,45.62905786983640,NaN,NaN,-1.9227386180722700,1.2963141673901100,3.21905278546238
2016-01-10T16:00:00Z,443.26,447.91,443.02,446.27,439.833,451.28950000000000,NaN,NaN,NaN,2020.32507017,3543.396369941000,50.55056431608300,NaN,NaN,-1.689220107386230,1.1075276512295900,2.7967477586158200
2016-01-10T20:00:00Z,446.27,449.4,445,449.35,440.1932,451.0280000000000,NaN,NaN,NaN,1542.02218469,3237.572853667500,55.062891057605400,NaN,NaN,-1.283242530465260,1.192694595534250,2.475937125999510
2016-01-11T00:00:00Z,449.34,452.49,448.31,450.69,440.55440000000000,450.7625000000000,455.2257367123620,NaN,NaN,3825.74937461,3136.258110138000,56.9053642572172,NaN,NaN,-0.8985709330863750,1.3527234596415400,2.251294392727910
2016-01-11T04:00:00Z,450.69,450.69,443.42,445.5,440.8104,450.09850000000000,454.8269550436340,NaN,NaN,4272.44575226,3039.744176372500,48.594757821504000,NaN,NaN,-0.9620999515040230,1.048669453347880,2.0107694048519100
2016-01-11T08:00:00Z,445.32,446.46,444.72,445.51,441.1092,449.4840000000000,454.3276896000820,455.2257367123620,NaN,1765.14827875,2526.6499001680000,48.61033083484500,NaN,NaN,-0.9691774644377520,0.7992975743047170,1.7684750387424700
2016-01-11T12:00:00Z,445.51,448.49,445.5,447.67,441.4628,449.1625000000000,453.78696844293300,454.8269550436340,NaN,2062.11826244,2497.9163387570000,51.99335453801360,NaN,NaN,-0.8010843237646130,0.7671196340367030,1.568203957801320
2016-01-11T16:00:00Z,447.68,450.44,447.07,448.11,441.8428,448.8205000000000,453.2099004157220,454.3276896000820,NaN,1917.47898399,2397.8329998180000,52.67677373315700,NaN,NaN,-0.6399498797749060,0.7682666080826830,1.4082164878575900
2016-01-11T20:00:00Z,448,450.05,447.56,449.26,442.28840000000000,448.4725,452.63570641792100,453.78696844293300,NaN,971.67126787,2359.862145542500,54.49994545896820,NaN,NaN,-0.4448548293348630,0.8521479511890110,1.2970027805238700
2016-01-12T00:00:00Z,449.26,449.73,444.97,447.71,442.7786,448.284,452.0305814608670,453.2099004157220,NaN,3422.77310322,2144.712818961500,51.61367794758520,NaN,NaN,-0.40999491178812800,0.7845091407887140,1.1945040525768400
2016-01-12T04:00:00Z,447.71,449.98,447,447.81,443.167,447.9745000000000,451.4264675238780,452.63570641792100,NaN,1145.47937058,2105.579985372000,51.79106464131440,NaN,NaN,-0.37116107911313900,0.7305527036854190,1.1017137827985600
2016-01-12T08:00:00Z,447.81,448.34,444.8,446.36,443.47980000000000,447.66700000000000,450.8156970470010,452.0305814608670,NaN,2534.88616279,2140.317674468500,48.9867316717863,NaN,NaN,-0.4299436348417900,0.5642842392463190,0.9942278740881100
2016-01-12T12:00:00Z,446.43,447.79,444.31,446.22,443.7766,447.44800000000000,450.21134038514400,451.4264675238780,NaN,1629.27910212,2083.514900035000,48.71247346114200,NaN,NaN,-0.4622477048597940,0.41641824301336800,0.8786659478731610
2016-01-12T16:00:00Z,446.27,448,446.23,447.5,444.0992,447.29800000000000,449.65858136638500,450.8156970470010,NaN,1762.5752205,2126.632327747000,51.391985264621800,NaN,NaN,-0.38458750163394100,0.3979315708307350,0.7825190724646760
2016-01-12T20:00:00Z,447.19,448.1,427.01,432.04,444.08480000000000,446.3995000000000,448.74614551123500,450.21134038514400,NaN,10244.29511977,2586.5311324755000,30.59847231582580,NaN,NaN,-1.3095060380788000,-0.8543634751338230,0.45514256294497600
2016-01-13T00:00:00Z,431.99,436.36,416,430.38,444.0428,445.2950000000000,447.5104637617670,449.65858136638500,NaN,21519.74226237,3606.9743038150000,29.230877014648200,NaN,NaN,-1.9306673575051000,-1.9581916339363900,-0.0275242764312979
2016-01-13T04:00:00Z,430.38,431,427,430.69,443.9986,444.36800000000000,446.0508371383910,448.74614551123500,NaN,2082.70304709,3646.7300637495,29.861331389581600,NaN,NaN,-2.1987560561122600,-2.775969346571630,-0.5772132904593640
2016-01-13T08:00:00Z,430.88,431,426,426.09,443.8496,443.4170000000000,444.3165825087610,447.5104637617670,NaN,2149.71191992,3532.7206712245000,26.140015696230300,NaN,NaN,-2.539825343097000,-3.7519949693306100,-1.2121696262336100
2016-01-13T12:00:00Z,426.1,428.99,422,428.33,443.7802,442.54000000000000,442.46449822201600,446.0508371383910,NaN,2762.92480577,3641.3912337840000,30.670849147560200,NaN,NaN,-2.4664564371702500,-4.295240172696420,-1.8287837355261800
2016-01-13T16:00:00Z,428.33,428.95,426.1,427.57,443.7356,441.8170000000000,440.5491330997050,444.3165825087610,NaN,1471.23761252,3541.8603932830000,29.99846392251190,NaN,NaN,-2.3230032585335000,-4.732537808693050,-2.409534550159550
2016-01-13T20:00:00Z,427.59,432.66,426.21,431.11,443.69800000000000,441.2085000000000,438.73894471071300,442.46449822201600,NaN,3161.41146337,3613.1989182400000,36.93374054347230,NaN,NaN,-1.8634321194519500,-4.738824699474490,-2.875392580022540
2016-01-14T00:00:00Z,431.09,435,429.02,431.57,443.68940000000000,440.47350000000000,437.105401497973,440.5491330997050,NaN,3317.41470336,3678.0533998995000,37.79614848491330,NaN,NaN,-1.4221271113268400,-4.653051469181090,-3.23092435785425
2016-01-14T04:00:00Z,431.55,431.65,426.4,430.43,443.66120000000000,439.52750000000000,435.6130370713940,438.73894471071300,NaN,2660.34020948,3733.9693011390000,36.465304277367600,NaN,NaN,-1.114271844714070,-4.623764163746840,-3.5094923190327700
2016-01-14T08:00:00Z,430.39,431.15,426,428.96,443.7068,438.4410000000000,434.22110942760900,437.105401497973,NaN,2383.20233045,3661.841948931,34.76540148179080,NaN,NaN,-0.9247187506444150,-4.665390757338290,-3.740672006693870
2016-01-14T12:00:00Z,428.94,432,428.7,430.64,443.74480000000000,437.69800000000000,432.97860168865500,435.6130370713940,NaN,2179.06864628,3557.1730936320000,38.305129809648500,NaN,NaN,-0.6161185907338430,-4.5108202451111800,-3.894701654377330
2016-01-14T16:00:00Z,430.79,432.57,430.11,431.64,443.7800000000000,437.0045,431.8853409520380,434.22110942760900,NaN,872.65293105,3512.5483262470000,40.37893090032990,NaN,NaN,-0.29107111909903200,-4.258540553251120,-3.967469434152090
2016-01-14T20:00:00Z,431.62,432.35,428.51,429.25,443.76760000000000,436.0835000000000,430.85682018312400,432.97860168865500,NaN,1891.85896562,3504.0353614060000,37.16364953176570,NaN,NaN,-0.18843278707515900,-4.20301041799604,-4.014577630920880
2016-01-15T00:00:00Z,429.27,429.43,410.8,415,443.4824,434.42800000000000,429.49678676218000,431.8853409520380,NaN,23626.18798444,4589.4708114285,24.590708928726200,NaN,NaN,-0.9870246823846190,-5.248358483901650,-4.2613338015170400
2016-01-15T04:00:00Z,415,417.9,407.02,409.21,443.0888,432.4255000000000,427.72376479935400,430.85682018312400,NaN,10148.59956432,5048.317226251,21.419809327774200,NaN,NaN,-1.7664796528898900,-6.469433367629390,-4.702953714739510
2016-01-15T08:00:00Z,409.47,412.5,403.22,403.22,442.31840000000000,430.20100000000000,425.48502743420600,429.49678676218000,NaN,13059.80838526,5530.1689903530000,18.72912975006060,NaN,NaN,-2.5018170204421200,-7.830224990292150,-5.328407969850040
2016-01-15T12:00:00Z,403.18,406.88,385.03,393.12,441.14120000000000,427.4665000000000,422.6438635161140,427.72376479935400,NaN,28529.54358282,6899.372200965000,15.250490266118300,NaN,NaN,-3.4275431805043000,-9.61283694548041,-6.185293764976110
2016-01-15T16:00:00Z,393.12,397.88,389.88,394.75,440.0296000000000,424.8860000000000,419.42005644025300,425.48502743420600,NaN,9504.94866651,7247.875326151000,17.900711510927600,NaN,NaN,-3.6676799914572200,-10.769893754297600,-7.1022137628404200
2016-01-15T20:00:00Z,394.74,396.69,357.02,359.16,438.1212000000000,420.533,415.0215999793860,422.6438635161140,NaN,39021.08253602,9117.465497846000,10.315574565113500,NaN,NaN,-5.832448374721420,-14.392774231242200,-8.56032585652077
2016-01-16T00:00:00Z,359.16,382.84,358.53,374,436.4812000000000,416.858,410.1826939290870,419.42005644025300,NaN,24594.93367694,10259.083420668,24.652404305109800,NaN,NaN,-5.858439689486060,-15.883375468378300,-10.024935778892300
2016-01-16T04:00:00Z,374,376.69,359,359,434.4856000000000,413.20600000000000,404.7459841871090,415.0215999793860,NaN,10614.3115148,10277.584240419500,20.99843376372600,NaN,NaN,-6.433490984270180,-18.06679950923000,-11.63330852495980
2016-01-16T08:00:00Z,359,375.99,352.5,371.48,432.7592000000000,410.26100000000000,399.2986632910740,410.1826939290870,NaN,12941.53472161,9848.6738633815,30.26021227337490,NaN,NaN,-5.554164669347260,-18.5760143616439,-13.021849692296600
2016-01-16T12:00:00Z,371.39,376.28,367.4,370.7,431.0912000000000,407.26150000000000,393.97824494090600,404.7459841871090,NaN,4602.42645669,9974.660033861500,30.023303108955800,NaN,NaN,-4.642921540531380,-18.825501617960900,-14.182580077429500
2016-01-16T16:00:00Z,370.57,384,367.24,381,429.61220000000000,405.007,389.19198214285700,399.2986632910740,NaN,8355.83785765,10284.966330748,37.03374015051000,NaN,NaN,-3.0417605692121700,-17.984780788944700,-14.943020219732500
2016-01-16T20:00:00Z,381.32,392.5,379.6,388.4,428.25580000000000,403.01050000000000,385.1742978337800,393.97824494090600,NaN,12949.08630958,10794.2744059385,41.56330497054290,NaN,NaN,-1.2702464015002600,-16.530828221607900,-15.260581820107600
2016-01-17T00:00:00Z,388.43,393.31,382.01,384.01,426.90640000000000,400.8325000000000,381.81010459183700,389.19198214285700,NaN,7180.36377313,11079.730713969,39.73704888470820,NaN,NaN,-0.23433895845590100,-15.553505518177500,-15.319166559721600
2016-01-17T04:00:00Z,383.9,386.57,378.76,380.4,425.43440000000000,398.2970000000000,378.88966864220400,385.1742978337800,NaN,3706.8118415,11107.0007328755,38.248730018070700,NaN,NaN,0.33651234438298700,-14.898526129242800,-15.235038473625800
2016-01-17T08:00:00Z,380.36,387.91,380.36,383.39,424.0520000000000,395.8880000000000,376.46135262488800,381.81010459183700,NaN,1643.54388187,11023.307191801,40.24501788419760,NaN,NaN,1.0063801010881500,-13.977063347265600,-14.983443448353800
2016-01-17T12:00:00Z,383.39,389.67,382.1,388.33,422.80660000000000,393.7830000000000,374.5353568422320,378.88966864220400,429.9837,1792.07205632,10979.893784143,43.495167185584700,NaN,NaN,1.8253445787230700,-12.701762724950000,-14.527107303673000
2016-01-17T16:00:00Z,388.31,389.74,383.02,387.42,421.54500000000000,391.706,372.9933375249090,376.46135262488800,429.55410000000000,2782.17390953,10999.842363097000,43.03085689190960,NaN,NaN,2.317334858503470,-11.630438730543700,-13.947773589047200
2016-01-17T20:00:00Z,387.7,389.02,380.29,382.02,420.18520000000000,389.275,371.6048701642270,374.5353568422320,429.0425,3610.01883841,11071.389872703500,40.282810135264200,NaN,NaN,2.2867701167376,-11.089310943125200,-13.376081059862800
2016-01-18T00:00:00Z,382.11,385.34,381.02,382.26,418.78100000000000,386.806,370.3577537707000,372.9933375249090,428.535,2257.90397099,11140.652424700500,40.46478868014490,NaN,NaN,2.2849998775783100,-10.51983121288990,-12.804831090468200
2016-01-18T04:00:00Z,382.3,382.38,375.01,377.22,417.3408000000000,384.20450000000000,369.1322336202160,371.6048701642270,427.98470000000000,5667.88323563,11329.453638201000,37.85588409166570,NaN,NaN,1.9592050317863300,-10.355824800735300,-12.315029832521600
2016-01-18T08:00:00Z,377.11,384.8,377.11,384.1,416.12060000000000,382.65950000000000,368.1377558235420,370.3577537707000,427.4964,2097.93532507,10253.0410052325,43.23605504292920,NaN,NaN,2.203637672256320,-9.560482742201200,-11.764120414457500
2016-01-18T12:00:00Z,384.19,390,383.26,387.51,414.9534000000000,381.5745,367.44994189342400,369.1322336202160,427.0317,4293.71521,9960.296787516500,45.74331818022850,NaN,NaN,2.5661944616014800,-8.556377337455670,-11.122571799057100
2016-01-18T16:00:00Z,387,389.41,386.1,386.68,413.84640000000000,380.74750000000000,367.0294459733390,368.1377558235420,426.5686,3104.54346172,9462.5335413395,45.219761137426400,NaN,NaN,2.7073475821696800,-7.738387321345040,-10.445734903514700
2016-01-18T20:00:00Z,386.8,388.9,385.01,387.1,412.72280000000000,380.44650000000000,366.8927064952240,367.44994189342400,426.1253,2045.06283995,8138.309504196,45.55932053901980,NaN,NaN,2.775931179617920,-6.975820928992330,-9.75175210861025
2016-01-19T00:00:00Z,387.04,387.23,381.57,383.3,411.4634000000000,379.87400000000000,366.9348081838800,367.0294459733390,425.6482,2879.29782915,7807.026962328000,42.96442527028580,NaN,NaN,2.519796890390560,-6.602005995622050,-9.12180288601261
2016-01-19T04:00:00Z,383.29,387,382.51,384.55,410.16740000000000,381.14350000000000,367.18732583487900,366.8927064952240,425.1803,1258.68951024,5918.907311039,44.09246409359310,NaN,NaN,2.3900987787724100,-6.134179412547100,-8.524278191319510
2016-01-19T08:00:00Z,384.66,386.2,384.47,385.92,408.87200000000000,381.7395,367.68102502061400,366.9348081838800,424.7132,905.73363572,4734.4473089780000,45.3677930115367,NaN,NaN,2.3486580042049700,-5.588455686063300,-7.937113690268270
2016-01-19T12:00:00Z,385.91,388.61,383.34,384.32,407.64840000000000,383.0055,368.3372631416200,367.18732583487900,424.2294,2005.41472179,4304.0024693275,44.10247718893800,NaN,NaN,2.169816084337870,-5.224843584845930,-7.394659669183800
2016-01-19T16:00:00Z,384.13,384.8,377.41,379.27,406.3236000000000,383.395,369.0020374750910,367.68102502061400,423.7164,7173.72337236,4015.611901865,40.28360042032700,NaN,NaN,1.689112587525330,-5.283268934777140,-6.972381522302470
2016-01-19T20:00:00Z,379.26,382.96,378.36,378.93,404.9488000000000,383.80650000000000,369.68075883838400,368.3372631416200,423.2058,2964.77696979,3933.72942752,40.03226422466130,NaN,NaN,1.3411387412636700,-5.295958095722880,-6.637096836986550
2016-01-20T00:00:00Z,378.94,379.77,375.01,379.39,403.57440000000000,383.726,370.3930693241940,369.0020374750910,422.7086,4380.9969192,3734.9873805975000,40.57249319023250,NaN,NaN,1.1425960371654700,-5.208851790529710,-6.35144782769518
2016-01-20T04:00:00Z,379.7,382.5,379.41,379.69,402.1830000000000,383.29050000000000,371.1435489160310,369.68075883838400,422.2357,1684.55221424,3171.7606758305,40.946136009815100,NaN,NaN,1.0353067809352300,-5.057314351526150,-6.092621132461370
2016-01-20T08:00:00Z,379.58,382.6,377.52,382.11,400.8710000000000,383.1955,371.9848869820660,370.3930693241940,421.82480000000000,1270.55902746,2876.270438547,44.00457933035550,NaN,NaN,1.123771471772900,-4.6879067927452500,-5.811678264518150
2016-01-20T12:00:00Z,382.54,420,381.3,413.5,400.1848000000000,384.8505,373.6984529564350,371.1435489160310,421.67590000000000,37113.23656739,4546.5916748415,67.5098251894506,NaN,NaN,3.1765298972718000,-1.8410158929284000,-5.017545790200200
2016-01-20T16:00:00Z,413.5,415,405.9,410.75,399.47260000000000,386.21850000000000,376.03278286264000,371.9848869820660,421.4762,15376.42630883,5233.2357961895,64.93802386047340,NaN,NaN,4.166885595358970,0.19106120399851500,-3.9758243913604600
2016-01-20T20:00:00Z,410.74,428,406.52,419.55,398.93920000000000,387.77950000000000,379.04819142101300,373.6984529564350,421.35790000000000,22976.73049234,6292.4687179905000,69.00686391256990,NaN,NaN,5.167028605834510,2.482961365932680,-2.684067239901830
2016-01-21T00:00:00Z,419.65,424.57,418,418.6,398.36120000000000,389.3385,382.51215425513600,376.03278286264000,421.23020000000000,6305.44770804,6468.6324079160000,68.08825209111170,NaN,NaN,5.486878039238950,4.17453030914686,-1.3123477300920900
2016-01-21T04:00:00Z,418.6,419.62,413.11,414.75,398.01540000000000,390.975,386.1306055538380,379.04819142101300,421.05010000000000,3984.3738569,6487.3501588405,64.34966227504520,NaN,NaN,5.16598867218277,5.145138110136370,-0.02085056204639770
2016-01-21T08:00:00Z,414.83,421.75,413.48,414.29,397.69360000000000,392.5765,389.7479096749810,382.51215425513600,420.8682,2634.06040509,6506.157980545500,63.89821591963410,NaN,NaN,4.664885736222730,5.8102566082320100,1.145370872009280
