time,open,high,low,close,MA50,MA20,MHULL,SHULL,MA100,Volume,Volume MA,RSI,Premium Index,Funding Rate,Histogram,MACD,Signal
2010-08-11T00:00:00Z,0.06,0.07541,0.06,0.067,NaN,0.06158600000000000,NaN,NaN,NaN,14061.18,4398.003,55.8143475040694,NaN,NaN,NaN,0.0008158997774252720,NaN
2010-08-12T00:00:00Z,0.068,0.07,0.06141,0.07,NaN,0.061955,NaN,NaN,NaN,2062.31,4380.9935,57.430153972403300,NaN,NaN,NaN,0.0012018078107909200,NaN
2010-08-13T00:00:00Z,0.0665,0.068,0.0645,0.0645,NaN,0.062453,NaN,NaN,NaN,3591.77,4535.766,53.562936740367500,NaN,NaN,NaN,0.0010517151553276500,NaN
2010-08-14T00:00:00Z,0.0655,0.0695,0.0645,0.067,NaN,0.063278,NaN,NaN,NaN,4404.2,4678.402,55.0447748749601,NaN,NaN,NaN,0.0011215660360293200,NaN
2010-08-15T00:00:00Z,0.067,0.067,0.065,0.06529,NaN,0.06374250000000000,NaN,NaN,NaN,4462.866,4857.695300000000,53.78061338392660,NaN,NaN,NaN,0.001027100873775320,NaN
2010-08-16T00:00:00Z,0.06319,0.0679,0.062,0.0655,NaN,0.0640175,NaN,NaN,NaN,10731.468,5225.584200000000,53.92057256690550,NaN,NaN,NaN,0.0009581369902569300,NaN
2010-08-17T00:00:00Z,0.0655,0.0769,0.06243,0.07,NaN,0.0645725,NaN,NaN,NaN,13185.74,5665.356700000000,56.930298726019300,NaN,NaN,NaN,0.0012521608765002800,NaN
2010-08-18T00:00:00Z,0.06999,0.0733,0.067,0.068,NaN,0.06447750000000000,NaN,NaN,NaN,2953.975,5410.13095,55.204475296696800,NaN,NaN,NaN,0.0013087076719729800,NaN
2010-08-19T00:00:00Z,0.0675,0.0679,0.0667,0.0667,NaN,0.0646775,NaN,NaN,NaN,741.115,5296.1442,54.05736336478980,NaN,NaN,0.00012644983697921700,0.0012343929656114500,0.001107943128632240
2010-08-20T00:00:00Z,0.0667,0.0667,0.065,0.0655,NaN,0.06456,NaN,NaN,NaN,4199.747,5305.01905,52.96333295187710,NaN,NaN,-0.0000332540702727307,0.0010663755407913200,0.0010996296110640500
2010-08-21T00:00:00Z,0.0655,0.0669,0.0644,0.0664,NaN,0.064825,NaN,NaN,NaN,10443.86,5697.16205,53.719844037579400,NaN,NaN,-0.00008419936787334060,0.0009943804012223780,0.0010785797690957200
2010-08-22T00:00:00Z,0.065,0.0664,0.0612,0.066,NaN,0.0651245,NaN,NaN,NaN,18648.972,6449.66065,53.309464928285400,NaN,NaN,-0.00014707729483736500,0.0008947331505490130,0.0010418104453863800
2010-08-23T00:00:00Z,0.066,0.06689,0.063,0.06491,NaN,0.06537000000000000,NaN,NaN,NaN,4297.49,6173.46215,52.14056475700760,NaN,NaN,-0.00025783716700920600,0.0007195139866248700,0.000977351153634076
2010-08-24T00:00:00Z,0.06491,0.0665,0.06491,0.065,NaN,0.06577000000000000,NaN,NaN,NaN,6711.757,6334.35,52.23369600696960,NaN,NaN,-0.00031690979292504400,0.000581213912477771,0.000898123705402815
2010-08-25T00:00:00Z,0.06499,0.0665,0.0641,0.0648,NaN,0.06596000000000000,NaN,NaN,NaN,4228.88,6294.0905,51.99157470344550,NaN,NaN,-0.0003582739905573960,0.0004502812172060690,0.0008085552077634660
2010-08-26T00:00:00Z,0.0648,0.0658,0.064,0.064,NaN,0.06604500000000000,NaN,NaN,NaN,3870.01,6417.841000000000,50.97374880937600,NaN,NaN,-0.0004238445282146820,0.0002787495474951140,0.0007025940757097950
2010-08-27T00:00:00Z,0.064,0.065,0.063,0.065,NaN,0.066345,NaN,NaN,NaN,9009.973,6737.38965,52.23257861674560,NaN,NaN,-0.0003853119926241450,0.00022095408492961400,0.0006062660775537590
2010-08-28T00:00:00Z,0.065,0.065,0.0641,0.0646,NaN,0.06653,NaN,NaN,NaN,6174.005,6936.039900000000,51.66116940268540,NaN,NaN,-0.0003720161320941520,0.00014124591243606900,0.0005132620445302210
2010-08-29T00:00:00Z,0.0647,0.0648,0.064,0.064,NaN,0.06621000000000000,NaN,NaN,NaN,3173.402,6413.155500000000,50.76407490844120,NaN,NaN,-0.0003871507543031740,0.00002932360165125440,0.00041647435595442800
2010-08-30T00:00:00Z,0.0646,0.069,0.03211,0.06497,NaN,0.06595850000000000,NaN,NaN,NaN,34193.138,8057.2929,52.20893512579630,NaN,NaN,-0.0003182355433227160,0.000018679926801032400,0.00033691547012374900
2010-08-31T00:00:00Z,0.06411,0.0649,0.06,0.06,NaN,0.06560850000000000,NaN,NaN,NaN,14886.907,8098.579250000000,44.93314899319710,NaN,NaN,-0.0005786037743527900,-0.0003863392478172380,0.00019226452653555100
2010-09-01T00:00:00Z,0.062,0.0629,0.05961,0.0629,NaN,0.06525350000000000,NaN,NaN,NaN,7164.722,8353.69985,49.36713092536160,NaN,NaN,-0.0005281477853597360,-0.0004679202051641190,0.00006022758019561740
2010-09-02T00:00:00Z,0.061,0.0634,0.0601,0.0634,NaN,0.06519850000000000,NaN,NaN,NaN,8150.73,8581.647850000000,50.112974879274300,NaN,NaN,-0.00043747682076582000,-0.0004866184457616580,-0.0000491416249958377
2010-09-03T00:00:00Z,0.061,0.063,0.06085,0.06085,NaN,0.06489100000000000,NaN,NaN,NaN,892,8406.037850000000,46.3620934639743,NaN,NaN,-0.0005199997868263950,-0.000699141358528832,-0.00017914157170243700
2010-09-04T00:00:00Z,0.06125,0.06238,0.0612,0.06238,0.0643002,0.06474550000000000,NaN,NaN,NaN,3301,8347.944550000000,48.83654497272850,NaN,NaN,-0.0004451901099781720,-0.000735629209175151,-0.00029043909919697900
2010-09-05T00:00:00Z,0.06245,0.064,0.0605,0.0616,0.064542,0.06455050000000000,NaN,NaN,NaN,8459.24,8234.333150000000,47.63018409761450,NaN,NaN,-0.0004220931525774920,-0.0008180555399188440,-0.0003959623873413520
2010-09-06T00:00:00Z,0.0627,0.0627,0.0616,0.0616,0.06405720000000000,0.06413050000000000,NaN,NaN,NaN,910,7620.546150000000,47.63018409761450,NaN,NaN,-0.0003818796931043600,-0.0008733120037218020,-0.0004914323106174420
2010-09-07T00:00:00Z,0.0616,0.06201,0.0603,0.061,0.0636612,0.06378050000000000,NaN,NaN,NaN,3457.192,7645.707000000000,46.603176061128600,NaN,NaN,-0.00037046621495284100,-0.0009545150793084930,-0.0005840488643556530
2010-09-08T00:00:00Z,0.061,0.062,0.06099,0.062,0.0634064,0.06354550000000000,NaN,NaN,NaN,2345.41,7725.921750000000,48.59270282402010,NaN,NaN,-0.00027474969098017600,-0.000927485978080872,-0.0006527362871006960
2010-09-09T00:00:00Z,0.0611,0.0624,0.06109,0.06111,0.0630444,0.06332600000000000,NaN,NaN,NaN,1733.502,7602.609500000000,46.91721500656780,NaN,NaN,-0.0002512004439524220,-0.0009667368420412240,-0.000715536398088802
2010-09-10T00:00:00Z,0.061,0.0618,0.06014,0.0618,0.06325060000000000,0.06309600000000000,NaN,NaN,NaN,4939.788,7327.405900000000,48.4026092149896,NaN,NaN,-0.0001727142929874130,-0.0009314292643230680,-0.0007587149713356550
2010-09-11T00:00:00Z,0.0619,0.065,0.0619,0.06366,0.0632714,0.06297900000000000,NaN,NaN,NaN,7749.14,6782.414300000000,52.27915310548340,NaN,NaN,0.000011151188811850500,-0.0007447759853208420,-0.0007559271741326920
2010-09-12T00:00:00Z,0.0621,0.0621,0.0615,0.0615,0.06341060000000000,0.06280850000000000,NaN,NaN,NaN,793.88,6607.2338000000000,47.788912593808400,NaN,NaN,-0.0000051445631000389300,-0.0007623578780077410,-0.0007572133149077020
2010-09-13T00:00:00Z,0.062,0.064,0.0607,0.06218,0.0636442,0.06266750000000000,NaN,NaN,NaN,10076.336,6775.462750000000,49.266243968686400,NaN,NaN,0.00003521064245018850,-0.0007132000118449670,-0.0007484106542951550
2010-09-14T00:00:00Z,0.062,0.175,0.061,0.06199,0.063764,0.06252700000000000,NaN,NaN,NaN,14014.808,7264.7591500000000,48.85032188115920,NaN,NaN,0.00005335646436959510,-0.0006817150738331610,-0.0007350715382027560
2010-09-15T00:00:00Z,0.0625,0.0625,0.0604,0.0604,0.063772,0.06234700000000000,0.061651880711880700,NaN,NaN,3651.85,7253.851150000000,45.39640265271530,NaN,NaN,-0.0000328356985930372,-0.0007761161614440530,-0.0007432804628510160
2010-09-16T00:00:00Z,0.0618,0.0619,0.0618,0.0619,0.063832,0.06219200000000000,0.06145056301965230,NaN,NaN,730,6839.852500000000,49.055868735559700,NaN,NaN,0.000017364866886894900,-0.000721574379242397,-0.000738939246129292
2010-09-17T00:00:00Z,0.06089,0.0609,0.059,0.06,0.06363400000000000,0.06196200000000000,0.06122108972376830,0.061651880711880700,NaN,7262,6894.252250000000,44.94680981772920,NaN,NaN,-0.00006659747943082410,-0.000822186095417822,-0.0007555886159869980
2010-09-18T00:00:00Z,0.059,0.061,0.05761,0.061,0.0636,0.06181200000000000,0.06100113329725830,0.06145056301965230,NaN,7092.609,7090.2126000000000,47.442096852436100,NaN,NaN,-0.00004502608056248330,-0.0008118712166901020,-0.0007668451361276190
2010-09-19T00:00:00Z,0.06091,0.0627,0.06,0.0627,0.063497,0.06169850000000000,0.060849304997251400,0.06122108972376830,NaN,12852.17,6023.164200000000,51.46916850426320,NaN,NaN,0.00008633600510416550,-0.0006589251297474120,-0.0007452611348515770
2010-09-20T00:00:00Z,0.0621,0.0634,0.062,0.0621,0.063517,0.061803500000000000,0.060742136475297200,0.06100113329725830,NaN,14307.94,5994.215850000000,50.01264283226750,NaN,NaN,0.00013264914466049500,-0.0005794497040259580,-0.0007120988486864540
2010-09-21T00:00:00Z,0.0631,0.0633,0.0623,0.06265,0.0635698,0.06179100000000000,0.06069176213667280,0.060849304997251400,NaN,5735.946,5922.777050000000,51.3711475018911,NaN,NaN,0.00019631542031985200,-0.0004667045732866390,-0.0006630199936064910
2010-09-22T00:00:00Z,0.06231,0.0624,0.06147,0.0622,0.0636138,0.061731000000000000,0.06068056455713600,0.060742136475297200,NaN,11560.4,6093.260550000000,50.16977518062760,NaN,NaN,0.0002032557077577830,-0.0004089503589092620,-0.0006122060666670450
2010-09-23T00:00:00Z,0.0621,0.063,0.0615,0.06231,0.06372,0.06180400000000000,0.06069948542396760,0.06069176213667280,NaN,15505.33,6823.927050000000,50.4746703786775,NaN,NaN,0.00020955205427327200,-0.0003502659988254550,-0.0005598180530987270
2010-09-24T00:00:00Z,0.06209,0.0624,0.06209,0.0622,0.063744,0.061795000000000000,0.06074249192606330,0.06068056455713600,NaN,684.375,6693.095800000000,50.14425246651570,NaN,NaN,0.0002005972286456240,-0.00030907151729169700,-0.0005096687459373210
2010-09-25T00:00:00Z,0.06221,0.0624,0.0617,0.06202,0.0637384,0.06181600000000000,0.060793753573146400,0.06069948542396760,NaN,2152.5,6377.758800000000,49.57238627812050,NaN,NaN,0.0001776282524115410,-0.0002876334304228940,-0.0004652616828344360
2010-09-26T00:00:00Z,0.06204,0.06228,0.06186,0.062,0.06379840000000000,0.06183600000000000,0.06084776540919400,0.06074249192606330,NaN,12058.125,6935.165050000000,49.50483042086720,NaN,NaN,0.000156885525258265,-0.0002691547762616040,-0.0004260403015198690
2010-09-27T00:00:00Z,0.06205,0.06228,0.0619,0.0622,0.0638244,0.061896000000000000,0.06091377303648730,0.060793753573146400,NaN,10752.245,7299.917700000000,50.235179207444700,NaN,NaN,0.00015230784812547300,-0.00023565549136302800,-0.00038796333948850100
2010-09-28T00:00:00Z,0.06196,0.06271,0.0617,0.0619,0.0636544,0.06189100000000000,0.060977729059300500,0.06084776540919400,NaN,7086.153,7536.95485,49.08825682141140,NaN,NaN,0.00012584610827260100,-0.00023065570414775000,-0.00035650181242035100
2010-09-29T00:00:00Z,0.062,0.062,0.0615,0.06183,0.063491,0.061927000000000000,0.061040631862846100,0.06091377303648730,NaN,23475.642,8624.06185,48.80824219995140,NaN,NaN,0.00010144626394182000,-0.00022969398249307600,-0.0003311402464348960
2010-09-30T00:00:00Z,0.06174,0.0619,0.06155,0.0619,0.063389,0.061932,0.061106059644059600,0.060977729059300500,NaN,7917.025,8772.9237,49.12079836576450,NaN,NaN,0.00008832111231586610,-0.00022073885604006300,-0.0003090599683559290
2010-10-01T00:00:00Z,0.06189,0.062,0.06189,0.06197,0.0632284,0.0618475,0.06117392401910260,0.061040631862846100,NaN,1717.45,8471.339200000000,49.453156834301200,NaN,NaN,0.00008274946010622860,-0.00020562314322314400,-0.00028837260332937200
2010-10-02T00:00:00Z,0.06188,0.06191,0.06125,0.0614,0.06316640000000000,0.0618425,0.06122949022538310,0.061106059644059600,NaN,13059.737,9084.632050000000,46.77379966114040,NaN,NaN,0.00004117236260930230,-0.00023690715006774400,-0.0002780795126770470
2010-10-03T00:00:00Z,0.06139,0.0614,0.061,0.06111,0.06304860000000000,0.061789000000000000,0.06126651322751320,0.06117392401910260,NaN,7172.633,8939.446900000000,45.4253259949788,NaN,NaN,-0.000003017604572369940,-0.0002818515183925090,-0.00027883391382013900
2010-10-04T00:00:00Z,0.06119,0.062,0.06081,0.06129,0.0629686,0.061754000000000000,0.0612915108482787,0.06122949022538310,NaN,33995.369,9938.47495,46.457138033006100,NaN,NaN,-0.000016527577027107000,-0.00029949338510402300,-0.0002829658080769160
2010-10-05T00:00:00Z,0.0614,0.06301,0.0609,0.0614,0.06288660000000000,0.061804000000000000,0.061308995078334400,0.06126651322751320,NaN,27526.613,11132.213100000000,47.11516764186480,NaN,NaN,-0.00001452927485302420,-0.0003011274016431960,-0.00028659812679017200
2010-10-06T00:00:00Z,0.0615,0.0635,0.0612,0.06281,0.06274280000000000,0.0618495,0.061358304670858200,0.0612915108482787,NaN,33433.302,12767.3782,54.785779585356000,NaN,NaN,0.00008008063723051530,-0.00018649733025202800,-0.00026657796748254300
2010-10-07T00:00:00Z,0.0632,0.067,0.0628,0.067,0.06272280000000000,0.0621995,0.06154459804679450,0.061308995078334400,NaN,43692.981,14588.927250000000,69.11958720146960,NaN,NaN,0.00040500868973559300,0.00023968289468694800,-0.000165325795048645
2010-10-08T00:00:00Z,0.067,0.088,0.01,0.08685,0.06312580000000000,0.06349200000000000,0.062374479935408500,0.061358304670858200,NaN,139287.286,21198.661100000000,88.20187914942150,NaN,NaN,0.0018557239438784300,0.0021543291347993900,0.0002986051909209620
2010-10-09T00:00:00Z,0.083,0.12001,0.068,0.0938,0.0636918,0.065047,0.06391306778671070,0.06154459804679450,NaN,187846.949,29948.400050000000,90.43137201035980,NaN,NaN,0.0031085344815796100,0.004184273292895470,0.0010757388113158600
2010-10-10T00:00:00Z,0.093,0.1301,0.07999,0.0965,0.06429380000000000,0.06676700000000000,0.06607628793032370,0.062374479935408500,NaN,50684.192,31767.21265,91.13244132592170,NaN,NaN,0.0038933177284086200,0.005942385971826640,0.00204906824341802
2010-10-11T00:00:00Z,0.091,0.103,0.091,0.095,0.06487380000000000,0.06838450000000000,0.06865934939531370,0.06391306778671070,NaN,14092.905,32185.060600000000,87.3053879976491,NaN,NaN,0.004066703055248300,0.0071324470624784000,0.0030657440072301000
2010-10-12T00:00:00Z,0.094,0.099,0.082,0.0949,0.0654736,0.07001950000000000,0.07150779204459560,0.06607628793032370,NaN,25660.749,32890.07805,87.04295492843250,NaN,NaN,0.003927862755718450,0.00797557245187816,0.004047709696159710
2010-10-13T00:00:00Z,0.092,0.105,0.092,0.105,0.06627360000000000,0.07215400000000000,0.07474491228612660,0.06865934939531370,NaN,47557.265,34492.6748,90.23548084640590,NaN,NaN,0.00424259149751476,0.009350949068053160,0.005108357570538400
2010-10-14T00:00:00Z,0.1045,0.1045,0.065,0.102,0.06701760000000000,0.07414400000000000,0.07810621505016150,0.07150779204459560,NaN,37217.28,36319.32005,83.64308792769070,NaN,NaN,0.003979428806389950,0.01008264357852580,0.0061032147721358900
2010-10-15T00:00:00Z,0.1,0.119,0.092,0.105,0.06783760000000000,0.07629300000000000,0.08152336329279190,0.07474491228612660,NaN,24643.334,37443.861750000000,84.83614203067660,NaN,NaN,0.003741686443552730,0.010780322826576800,0.00703863638302407
2010-10-16T00:00:00Z,0.1,0.103,0.1,0.101,0.06855760000000000,0.07824300000000000,0.0848088578128221,0.07810621505016150,NaN,6284.708,37155.1909,76.7933665277775,NaN,NaN,0.003077088190529260,0.010884996621185600,0.0078079084306563800
2010-10-17T00:00:00Z,0.102,0.1045,0.10001,0.102,0.06930560000000000,0.08023300000000000,0.08796148127533840,0.08152336329279190,NaN,18222.191,37528.688200000000,77.37095167652810,NaN,NaN,0.0024918592864010500,0.010922732538657700,0.008430873252256650
2010-10-18T00:00:00Z,0.103,0.103,0.097,0.1024,0.07007360000000000,0.08225800000000000,0.09096965617913830,0.0848088578128221,NaN,25665.087,38457.634900000000,77.61099156126350,NaN,NaN,0.0019430861690642700,0.010859730963587000,0.008916644794522710
2010-10-19T00:00:00Z,0.1,0.1019,0.097,0.097,0.07071420000000000,0.08401650000000000,0.0936603393973751,0.08796148127533840,NaN,6235.1,37595.607800000000,67.24117931306670,NaN,NaN,0.0010713592896701300,0.01025584390661040,0.009184484616940250
2010-10-20T00:00:00Z,0.1,0.103,0.094,0.099,0.07149420000000000,0.08587150000000000,0.09608567221535080,0.09096965617913830,NaN,31855,38792.506550000000,68.89865711860730,NaN,NaN,0.0005127174800665690,0.009825381467023460,0.009312663986956890
2010-10-21T00:00:00Z,0.0972,0.109,0.097,0.107,0.0723762,0.08812300000000000,0.0984873934240363,0.0936603393973751,NaN,44867,40949.98405000000,74.46426389488100,NaN,NaN,0.0005613336495700650,0.010014331048919500,0.009452997399349400
2010-10-22T00:00:00Z,0.1015,0.10901,0.1015,0.1025,0.0731582,0.09017800000000000,0.10071960266783500,0.09608567221535080,NaN,34603.909,42027.192650000000,67.18158995846040,NaN,NaN,0.0001890186252417570,0.009689270680901600,0.009500252055659840
2010-10-23T00:00:00Z,0.108,0.109,0.10449,0.1055,0.0740512,0.0923975,0.10287144167869200,0.0984873934240363,NaN,4423.469,41889.73445,69.33478051777920,NaN,NaN,0.00005059111915974540,0.009563490954609520,0.009512899835449780
2010-10-24T00:00:00Z,0.108,0.19,0.108,0.11501,0.0751038,0.09508350000000000,0.10517558225967200,0.10071960266783500,0.069702,13800.23,40879.97750000000,74.9463028859121,NaN,NaN,0.00048135406102861900,0.010114592411735600,0.009633238350706940
2010-10-25T00:00:00Z,0.09009,0.19,0.09009,0.132,0.0765118,0.09861350000000000,0.10802239300316100,0.10287144167869200,0.0705269,30299.635,41018.62860000000,81.47015327903170,NaN,NaN,0.0017225522654900700,0.011786428682569500,0.01006387641707950
2010-10-26T00:00:00Z,0.133,0.18,0.133,0.1503,0.0782858,0.102988,0.11175668341579100,0.10517558225967200,0.0711715,19219.125,40307.91975000000,85.76868089673570,NaN,NaN,0.0034863250254953200,0.014421782698948600,0.01093545767345330
2010-10-27T00:00:00Z,0.151,0.19,0.151,0.1877,0.08081980000000000,0.10902300000000000,0.11712731508967200,0.10802239300316100,0.0722405,65605.872,41403.564300000000,90.57882554333260,NaN,NaN,0.006696148849361390,0.019305643735155000,0.012609494885793600
2010-10-28T00:00:00Z,0.1845,0.191,0.1731,0.1731,0.0830418,0.11333550000000000,0.1233203068181820,0.11175668341579100,0.0732241,21525.035,35515.45175000000,79.30935905176110,NaN,NaN,0.007310284800323620,0.021747350886198200,0.014437066085874500
2010-10-29T00:00:00Z,0.1799,0.19,0.173,0.19,0.0856196,0.11814550000000000,0.13048412323919500,0.11712731508967200,0.07433200000000000,28686.852,27557.446900000000,82.08748411231520,NaN,NaN,0.008258894650497240,0.024760684398996100,0.016501789748498800
2010-10-30T00:00:00Z,0.1876,0.199,0.1875,0.1989,0.08836160000000000,0.12326550000000000,0.13846134702466800,0.1233203068181820,0.0758061,26708.94,26358.684300000000,83.35498975121310,NaN,NaN,0.008838053562958340,0.02754935670219680,0.01871130313923840
2010-10-31T00:00:00Z,0.194,0.1989,0.171,0.1925,0.0909384,0.1281405,0.14666614907579200,0.13048412323919500,0.0771049,40337.756,27670.926850000000,79.02456897283580,NaN,NaN,0.008158733349674730,0.028909719826331800,0.02075098647665710
2010-11-01T00:00:00Z,0.1925,0.1955,0.172,0.1955,0.0936184,0.1331705,0.15484862660619800,0.13846134702466800,0.0785145,21258.611,27450.819950000000,79.56060321577150,NaN,NaN,0.007307524525510310,0.02988539213354500,0.022577867608034700
2010-11-02T00:00:00Z,0.192,0.195,0.1905,0.1938,0.09625080000000000,0.1376105,0.1626962183828080,0.14666614907579200,0.0799475,5853.394,25365.62640000000,78.33888409445440,NaN,NaN,0.006076602676703260,0.030173620953913800,0.024097018277210500
2010-11-03T00:00:00Z,0.1938,0.275,0.125,0.1931,0.098873,0.1421655,0.17001399922696400,0.15484862660619800,0.0813185,61472.627,26578.393750000000,77.80905325058600,NaN,NaN,0.0047221788747774400,0.0299997418706823,0.025277562995904900
2010-11-04T00:00:00Z,0.1988,0.23601,0.1934,0.23,0.102265,0.14841550000000000,0.17777348181646400,0.1626962183828080,0.0830185,29698.431,26831.148600000000,83.96548115477070,NaN,NaN,0.0057501289337333200,0.032465224163071500,0.026715095229338200
2010-11-05T00:00:00Z,0.2101,0.2639,0.2101,0.2639,0.106305,0.15656050000000000,0.1866519590462450,0.17001399922696400,0.0850685,36622.072,28348.016800000000,87.41877735064630,NaN,NaN,0.008012859235316600,0.03673116927348390,0.02871831003816730
2010-11-06T00:00:00Z,0.262,0.5,0.2402,0.39,0.11290500000000000,0.1709605,0.19970562189926500,0.17777348181646400,0.0882695,32756.129,29074.71370000000,93.24583731058620,NaN,NaN,0.01679663548687320,0.0497141043967588,0.03291746890988560
2010-11-07T00:00:00Z,0.46999,0.46999,0.286,0.34,0.11848500000000000,0.1828405,0.21468897948876500,0.1866519590462450,0.0910425,77218.719,31652.39530000000,77.84936236034220,NaN,NaN,0.01793064341243540,0.05533077317542990,0.037400129762994500
2010-11-08T00:00:00Z,0.3459,0.37,0.2261,0.243,0.122091,0.1901405,0.22834536477874000,0.19970562189926500,0.092794,118203.827,37250.831650000000,57.881962758798300,NaN,NaN,0.011170180419823700,0.05136285528777410,0.04019267486795040
2010-11-09T00:00:00Z,0.251,0.323,0.199,0.223,0.125309,0.19634050000000000,0.23999381752044300,0.21468897948876500,0.094413,47983.393,38057.25130000000,54.76309215741250,NaN,NaN,0.0047045116515138200,0.046073314432342700,0.04136880278082890
2010-11-10T00:00:00Z,0.21,0.24,0.14,0.2362,0.12878,0.2028005,0.24995108175290300,0.22834536477874000,0.09617490000000000,30387.028,37333.25270000000,56.4316965220819,NaN,NaN,0.0008705791377967910,0.04245702670307490,0.041586447565278100
2010-11-11T00:00:00Z,0.2299,0.24,0.21,0.2231,0.131998,0.20883050000000000,0.25775355029890700,0.23999381752044300,0.0978059,5031.88,35854.65125000000,54.29140186340300,NaN,NaN,-0.002793239783462750,0.03809489783594960,0.04088813761941240
2010-11-12T00:00:00Z,0.2289,0.29,0.223,0.2682,0.1361158,0.21696550000000000,0.2647078985947920,0.24995108175290300,0.0999179,40720.385,37669.49705000000,59.9264565660334,NaN,NaN,-0.0024378169659228900,0.03784086641200880,0.040278683377931700
